Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh;
56171;0;14;0;0;2;3;9;A01;
56172;0;7;0;0;2;8;15;B01;
56172;0;31;0;0;2;1;17;A01;
56173;0;33;0;12;0;0;1;A01;
56174;0;7;0;0;1;1;1;A01;
56175;0;33;0;0;2;1;1;A01;
56175;0;7;0;0;2;3;16;B01;
56176;0;7;0;0;2;4;23;B01;
56176;0;10;0;0;2;1;2;A01;
56176;0;10;0;0;2;4;23;C01;
56177;0;33;0;0;2;1;17;A01;
56177;0;7;0;0;2;3;15;B01;
56178;0;30;0;0;2;4;23;B01;
56178;0;7;0;0;2;1;2;A01;
56179;0;33;0;0;2;1;2;A01;
56179;0;7;0;0;2;5;16;B01;
56180;0;7;0;0;2;6;12;B01;
56180;0;7;0;0;2;1;1;A01;
56181;0;7;0;0;1;1;1;A01;
56182;0;2;0;0;2;3;1;A01;
56182;0;7;0;0;2;3;9;B01;
56183;0;7;0;0;2;7;9;B01;
56183;0;1;0;0;2;1;5;A01;
56184;0;7;0;0;1;1;1;A01;
56185;0;33;0;0;2;1;1;A01;
56185;0;7;0;0;2;2;15;B01;
56186;0;1;0;0;2;1;1;B01;
56186;0;7;0;0;2;6;22;A01;
56187;1;34;0;0;1;0;1;Z01;
56188;0;7;0;0;1;1;16;A01;
56189;0;7;0;0;2;7;17;A01;
56189;0;1;0;0;2;8;7;B01;
56190;0;7;0;0;1;6;4;A01;
56191;0;7;0;0;1;3;15;A01;
56192;0;10;0;0;1;6;4;A01;
56193;0;30;0;0;2;1;5;A01;
56193;1;7;0;0;2;0;1;Z01;
56194;1;30;0;0;1;1;1;Z01;
56195;0;34;0;0;1;1;1;A01;
56196;0;32;0;0;2;1;1;A01;
56196;0;7;0;0;2;3;9;B01;
56197;0;32;0;0;0;0;1;A01;
56198;0;30;0;0;0;0;1;A01;
56199;0;31;0;0;2;4;23;B01;
56199;0;7;0;0;2;1;7;A01;
56200;0;7;0;0;1;2;1;A01;
56201;1;7;0;0;1;0;1;Z01;
56202;0;37;1;0;2;1;2;A01;
56202;0;7;0;0;2;4;2;B01;
56203;0;33;0;0;2;1;1;A01;
56203;0;10;0;0;2;7;15;B01;
56204;0;10;0;0;1;1;15;A01;
56205;0;1;0;0;2;1;1;B01;
56205;0;7;0;0;2;3;22;A01;
56206;0;7;0;0;2;2;1;B01;
56206;0;1;0;0;2;4;13;A01;
56207;0;30;0;0;2;7;17;B01;
56207;0;7;0;0;2;8;15;A01;
56208;0;33;0;0;1;7;15;A01;
56209;0;2;0;0;2;8;1;B01;
56209;0;7;0;0;2;1;15;A01;
56210;0;7;0;0;2;7;16;A01;
56210;0;31;0;0;2;8;1;B01;
56211;0;1;0;0;1;1;1;A01;
56212;0;7;0;0;2;2;16;A01;
56212;0;30;0;0;2;0;1;B01;
56213;0;7;0;0;1;1;16;A01;
56214;0;7;0;0;1;2;1;A01;
56215;0;31;0;0;2;1;2;A01;
56215;0;7;0;0;2;4;23;B01;
56216;0;1;0;0;2;2;15;A01;
56216;0;7;0;0;2;2;1;B01;
56217;0;30;0;0;2;5;17;B01;
56217;0;7;0;0;2;8;13;A01;
56218;0;10;0;0;2;4;23;B01;
56218;0;1;0;0;2;1;2;A01;
56219;0;30;0;0;1;1;1;A01;
56220;0;7;0;1;2;5;16;A01;
56220;0;34;0;1;2;1;18;B01;
56221;0;37;0;7;0;3;13;A01;
56222;0;31;0;0;2;8;18;A01;
56222;0;7;0;0;2;4;16;B01;
56223;1;7;0;0;1;1;1;Z01;
56224;0;7;0;0;2;2;15;A01;
56224;0;33;0;0;2;1;1;B01;
56225;0;30;0;0;0;8;21;A01;
56226;0;7;0;0;2;3;1;B01;
56226;0;30;0;0;2;1;13;A01;
56227;0;34;0;0;2;1;1;A01;
56227;0;7;0;0;2;3;10;B01;
56228;0;2;0;0;2;1;7;A01;
56228;0;7;0;0;2;2;16;B01;
56229;0;31;0;14;0;1;1;A01;
56230;0;7;0;0;2;1;15;B01;
56230;0;10;0;0;2;3;1;A01;
56231;0;31;0;0;0;0;1;A01;
56232;0;7;0;4;2;5;17;A01;
56232;0;14;0;0;2;3;1;B01;
56233;0;30;0;0;1;1;1;A01;
56234;0;33;0;0;1;1;1;A01;
56235;0;34;0;0;2;1;18;A01;
56235;0;7;0;0;2;7;16;B01;
56236;0;37;3;0;1;3;15;A01;
56237;0;32;0;1;2;7;17;A01;
56237;0;7;0;0;2;8;15;B01;
56238;0;31;0;0;2;1;1;A01;
56238;0;2;0;0;2;1;23;B01;
56239;0;32;0;0;1;1;17;A01;
56240;1;7;0;0;2;3;9;Z01;
56240;0;30;0;1;2;9;1;A01;
56240;0;7;0;0;2;3;24;B01;
56241;0;34;0;8;0;1;1;A01;
56242;0;7;0;0;1;0;1;A01;
56243;0;30;0;1;0;1;1;A01;
56244;0;7;0;0;2;3;10;A01;
56244;0;34;0;0;2;1;1;B01;
56245;0;15;0;0;2;2;1;A01;
56245;0;7;0;0;2;6;1;B01;
56246;0;7;0;0;2;3;1;C01;
56246;0;31;0;0;2;4;2;B01;
56246;0;38;6;0;2;3;1;A01;
56247;0;7;0;0;2;3;7;B01;
56247;0;7;0;0;2;3;15;A01;
56248;0;7;0;0;2;2;15;B01;
56248;0;30;0;0;2;7;1;A01;
56249;0;33;0;0;0;8;1;A01;
56250;0;1;0;0;2;1;1;B01;
56250;0;7;0;0;2;8;22;A01;
56251;0;33;0;0;0;8;1;A01;
56252;0;30;0;0;2;1;1;A01;
56252;0;7;0;0;2;3;9;B01;
56253;0;33;0;0;1;1;1;A01;
56254;0;7;0;0;1;2;1;A01;
56255;0;31;0;0;1;1;17;A01;
56256;0;10;0;0;1;3;15;A01;
56257;0;32;0;0;2;1;1;B01;
56257;0;7;0;0;2;3;15;A01;
56258;0;31;0;0;2;1;1;A01;
56258;0;10;0;0;2;7;15;B01;
56259;0;32;0;0;0;8;21;A01;
56260;0;33;0;0;2;1;1;B01;
56260;0;7;0;0;2;7;15;A01;
56261;0;7;0;0;2;4;2;B01;
56261;0;7;0;0;2;1;2;A01;
56262;0;7;0;0;2;8;15;B01;
56262;0;7;0;0;2;1;1;A01;
56263;0;33;0;0;2;8;1;B01;
56263;0;7;0;0;2;1;1;A01;
56264;0;7;0;0;2;2;1;B01;
56264;0;15;0;0;2;3;10;A01;
56265;0;7;0;0;2;4;23;B01;
56265;0;7;0;0;2;4;23;C01;
56265;0;14;0;0;2;1;0;A01;
56265;0;7;0;0;2;4;23;D01;
56266;0;33;0;1;0;1;1;A01;
56267;0;7;0;0;1;2;1;A01;
56268;0;33;0;0;2;1;1;A01;
56268;0;10;0;0;2;3;9;B01;
56269;0;34;0;0;2;1;17;B01;
56269;0;7;0;0;2;3;10;A01;
56270;0;7;0;0;2;8;23;B01;
56270;0;1;0;0;2;1;1;A01;
56271;0;7;0;0;2;2;15;B01;
56271;0;2;0;0;2;1;1;A01;
56272;0;2;0;0;1;0;1;A01;
56273;0;7;0;14;0;3;13;A01;
56274;0;10;0;0;1;4;10;A01;
56275;0;7;0;0;2;3;9;A01;
56275;0;32;0;0;2;5;1;B01;
56276;0;34;0;0;1;1;1;A01;
56277;0;7;0;0;1;3;15;A01;
56278;0;7;0;0;2;1;17;A01;
56278;0;7;0;0;2;8;15;B01;
56279;0;13;0;0;1;2;1;A01;
56280;0;33;0;0;0;0;1;A01;
56281;0;31;0;0;2;2;17;B01;
56281;0;10;0;0;2;3;15;A01;
56282;0;30;0;1;0;2;13;A01;
56283;0;10;0;0;2;3;13;A01;
56283;0;30;0;0;2;7;17;B01;
56284;0;2;0;0;2;1;2;A01;
56284;0;7;0;1;2;5;2;B01;
56285;0;7;0;0;2;2;14;A01;
56285;0;1;0;0;2;8;7;B01;
56286;0;14;0;0;2;3;13;A01;
56286;0;33;0;0;2;7;17;B01;
56287;0;32;0;0;0;0;1;A01;
56288;0;30;0;0;2;8;1;B01;
56288;0;7;0;0;2;7;9;A01;
56289;0;37;3;0;1;3;7;A01;
56290;0;7;0;0;1;4;4;A01;
56291;0;7;0;0;1;1;15;A01;
56292;0;1;0;0;2;3;1;A01;
56292;1;10;0;0;2;1;15;Z01;
56293;0;7;0;7;0;1;1;A01;
56294;0;37;10;0;2;7;7;A01;
56294;0;32;0;0;9;3;11;B01;
56295;0;34;0;0;1;1;15;A01;
56296;0;7;0;1;0;1;1;A01;
56296;0;7;0;0;0;8;1;B01;
56297;0;31;0;0;2;1;2;A01;
56297;1;7;0;0;2;4;4;Z01;
56298;0;7;0;0;2;1;2;A01;
56298;0;7;0;0;2;4;23;B01;
56299;0;10;0;0;1;1;16;A01;
56300;0;30;0;14;0;1;21;A01;
56301;0;33;0;0;1;3;1;A01;
56302;0;32;0;0;0;8;18;A01;
56302;0;7;0;0;0;2;16;B01;
56303;0;31;0;0;2;2;17;B01;
56303;0;30;0;0;2;4;11;A01;
56304;0;2;0;0;1;0;1;A01;
56305;0;7;0;0;1;6;20;A01;
56306;0;1;0;0;2;3;15;B01;
56306;0;33;0;0;2;1;2;A01;
56307;1;7;0;0;2;0;5;Z01;
56307;0;32;0;0;2;6;15;A01;
56308;0;7;0;0;1;2;1;A01;
56309;0;10;0;0;2;7;15;A01;
56309;0;2;0;0;2;8;1;B01;
56310;0;2;0;14;0;8;13;A01;
56311;0;32;0;0;1;2;1;A01;
56312;1;34;0;0;1;1;1;Z01;
56313;0;32;0;0;1;0;1;A01;
56314;0;7;0;0;2;1;2;A01;
56314;0;7;0;0;2;4;23;B01;
56315;0;30;0;0;0;7;1;A01;
56316;0;7;0;0;2;6;1;A01;
56316;0;1;0;0;2;1;1;B01;
56317;0;7;0;0;1;4;4;A01;
56318;0;10;0;0;0;6;15;A01;
56318;0;32;0;0;2;2;1;B01;
56319;0;7;0;0;1;2;1;A01;
56320;0;7;0;0;2;6;15;B01;
56320;0;30;0;0;2;1;7;A01;
56321;1;7;0;0;1;0;1;Z01;
56322;0;7;0;0;2;1;15;A01;
56322;0;31;0;0;2;8;1;B01;
56323;0;7;0;7;0;1;13;A01;
56324;1;7;0;1;1;2;1;Z01;
56325;0;7;0;0;1;2;1;A01;
56326;1;2;0;0;1;0;1;Z01;
56327;2;7;0;0;2;1;2;Z01;
56327;0;7;0;0;2;4;23;A01;
56328;0;7;0;0;1;1;1;A01;
56329;0;7;0;0;1;2;1;A01;
56330;0;7;0;0;2;3;22;A01;
56330;0;33;0;0;2;1;1;B01;
56331;0;33;0;0;2;1;1;B01;
56331;0;7;0;0;2;2;15;A01;
56332;0;99;0;0;1;8;1;A01;
56333;1;1;0;0;1;0;1;Z01;
56334;0;2;0;0;2;2;16;A01;
56334;0;33;0;0;2;8;1;B01;
56334;0;1;0;0;2;6;1;C01;
56335;0;7;0;8;0;1;1;A01;
56336;0;7;0;0;2;2;12;A01;
56336;0;32;0;0;2;3;1;B01;
56337;0;30;0;1;2;2;1;B01;
56337;0;7;0;0;2;3;9;A01;
56338;0;7;0;14;0;1;21;A01;
56339;0;2;0;0;2;8;15;A01;
56339;0;7;0;0;2;3;1;B01;
56340;0;7;0;0;2;3;10;A01;
56340;0;33;0;0;2;2;17;B01;
56341;0;7;0;0;2;1;2;A01;
56341;0;7;0;0;2;1;2;B01;
56341;0;7;0;0;2;4;2;C01;
56342;0;7;0;0;1;1;1;A01;
56343;0;33;0;1;0;2;2;A01;
56344;0;7;0;0;2;8;15;A01;
56344;0;1;0;0;2;7;17;B01;
56345;0;2;0;0;0;0;1;A01;
56346;0;10;0;0;2;1;1;A01;
56346;0;7;0;0;2;3;1;B01;
56347;0;34;0;0;1;1;1;A01;
56348;0;2;0;2;0;1;1;A01;
56349;0;2;0;0;0;2;1;A01;
56350;0;34;0;0;2;8;1;A01;
56350;0;10;0;0;2;8;12;B01;
56351;0;7;0;0;2;1;1;A01;
56351;0;1;0;0;2;7;19;B01;
56352;0;7;0;0;1;3;1;A01;
56353;0;37;1;0;2;2;15;B01;
56353;0;7;0;0;2;3;15;A01;
56354;0;34;0;0;1;0;1;A01;
56355;0;7;0;0;2;2;1;A01;
56355;0;31;0;0;2;4;23;B01;
56356;0;7;0;0;2;4;2;C01;
56356;0;13;0;0;2;1;2;A01;
56356;0;10;0;0;2;4;2;B01;
56357;0;7;0;11;0;2;13;A01;
56358;0;7;0;0;1;3;1;A01;
56359;0;7;0;0;2;8;15;A01;
56359;0;30;0;0;2;1;17;B01;
56360;0;2;0;0;2;1;2;A01;
56360;0;7;0;0;2;4;2;B01;
56361;0;32;0;0;2;1;18;A01;
56361;0;7;0;0;2;7;16;B01;
56362;0;7;0;11;0;1;13;A01;
56363;0;7;0;0;2;1;1;A01;
56363;0;7;0;0;2;4;1;D01;
56363;0;7;0;0;2;4;1;C01;
56363;0;7;0;0;2;4;1;B01;
56364;0;33;0;1;0;1;15;A01;
56365;0;7;0;0;1;1;15;A01;
56366;0;33;0;0;0;0;11;A01;
56367;0;33;0;14;0;1;1;A01;
56368;0;7;0;0;1;2;16;A01;
56369;0;33;0;0;2;1;3;A01;
56369;0;7;0;0;2;5;12;B01;
56370;0;34;0;0;2;1;1;B01;
56370;0;7;0;0;2;2;1;A01;
56371;0;32;0;0;2;1;1;B01;
56371;0;7;0;0;2;3;15;A01;
56372;0;37;1;0;1;2;7;A01;
56373;0;33;0;0;2;7;17;B01;
56373;0;7;0;0;2;3;15;A01;
56374;0;7;0;0;1;7;1;A01;
56375;0;33;0;0;2;1;5;A01;
56375;0;7;0;0;2;1;1;B01;
56376;0;2;0;0;2;2;5;A01;
56376;0;7;0;0;2;3;1;B01;
56377;0;32;0;1;2;1;17;A01;
56377;0;7;0;0;2;8;22;B01;
56378;0;7;0;0;2;5;23;B01;
56378;0;7;0;6;2;2;13;A01;
56379;0;34;0;0;1;1;1;A01;
56380;1;7;0;0;1;2;16;Z01;
56381;0;7;0;1;0;1;1;A01;
56382;0;7;0;0;1;5;1;A01;
56383;0;31;0;0;2;2;1;A01;
56383;0;10;0;0;2;3;1;B01;
56384;0;32;0;0;0;8;1;A01;
56385;1;7;0;0;2;1;10;Z01;
56385;0;30;0;0;2;8;1;A01;
56386;0;7;0;0;2;3;1;A01;
56386;0;30;0;0;2;2;16;B01;
56387;0;7;0;0;1;4;4;A01;
56388;0;7;0;0;2;2;1;A01;
56388;0;2;0;0;2;1;1;B01;
56389;0;31;0;0;2;8;18;A01;
56389;0;7;0;0;2;7;16;B01;
56390;0;7;0;0;1;5;20;A01;
56391;0;2;0;0;2;0;1;A01;
56391;1;7;0;0;2;0;13;Z01;
56392;0;10;0;0;2;1;2;A01;
56392;0;3;0;0;2;4;23;B01;
56393;0;30;0;0;1;1;5;A01;
56394;1;10;0;0;2;7;14;Z01;
56394;0;37;0;0;2;8;7;A01;
56395;0;30;0;0;2;5;1;B01;
56395;0;7;0;0;2;2;1;A01;
56396;1;7;0;0;1;0;1;Z01;
56397;0;7;0;0;1;1;16;A01;
56398;0;7;0;0;1;1;1;A01;
56399;0;10;0;0;2;8;22;A01;
56399;0;1;0;0;2;1;1;B01;
56400;0;2;0;1;2;2;1;B01;
56400;0;7;0;0;2;8;22;A01;
56401;0;7;0;0;2;4;2;B01;
56401;0;32;0;0;2;1;2;A01;
56402;0;1;0;0;2;1;1;A01;
56402;0;7;0;0;2;6;23;B01;
56403;0;33;0;0;0;0;1;A01;
56404;1;7;0;0;2;0;10;Z01;
56404;0;31;0;0;2;0;1;A01;
56405;0;7;0;0;1;1;1;A01;
56406;0;7;0;0;2;5;15;A01;
56406;0;7;0;0;2;2;1;B01;
56407;0;32;0;0;0;0;1;A01;
56408;0;33;0;0;2;1;1;B01;
56408;0;32;0;0;2;4;9;A01;
56409;1;30;0;0;2;7;19;Z01;
56409;0;1;0;0;2;8;1;A01;
56410;0;31;0;0;0;0;1;A01;
56411;0;34;0;0;0;1;1;A01;
56412;0;2;0;0;1;2;7;A01;
56413;0;7;0;1;0;9;14;A01;
56414;0;7;0;0;2;2;15;A01;
56414;0;31;0;0;2;1;1;B01;
56415;0;10;0;0;1;3;1;A01;
56416;0;7;0;0;2;5;16;A01;
56416;0;34;0;0;2;3;1;B01;
56417;0;34;0;0;1;2;1;A01;
56418;1;7;0;0;2;1;2;Z01;
56418;0;1;0;0;2;4;23;A01;
56419;1;7;0;0;1;4;4;Z01;
56420;0;7;0;0;1;2;1;A01;
56421;0;10;0;0;2;1;2;A01;
56421;0;31;0;0;2;4;23;B01;
56422;1;10;0;0;2;1;14;Z01;
56422;0;33;0;0;2;8;1;A01;
56423;0;31;0;0;2;6;18;A01;
56423;0;7;0;0;2;7;1;B01;
56424;0;30;0;0;0;1;1;A01;
56425;0;7;0;0;2;6;23;B01;
56425;0;33;0;0;2;1;2;A01;
56426;1;2;0;0;1;0;1;Z01;
56427;0;7;0;0;2;3;9;A01;
56427;0;31;0;0;2;7;1;B01;
56428;0;7;0;0;1;3;1;A01;
56429;0;7;0;0;2;3;15;A01;
56429;0;33;0;0;2;1;1;B01;
56430;0;10;0;0;2;2;2;A01;
56430;0;30;0;0;2;4;2;B01;
56431;0;7;0;0;1;6;4;A01;
56432;0;7;0;0;1;7;1;A01;
56433;0;7;0;0;2;2;1;B01;
56433;0;32;0;0;2;1;1;A01;
56434;0;7;0;0;1;2;1;A01;
56435;0;32;0;14;2;1;1;A01;
56435;0;37;1;1;1;3;23;B01;
56436;0;7;0;0;1;1;15;A01;
56437;0;7;0;0;1;1;15;A01;
56438;0;2;0;0;2;8;1;B01;
56438;0;7;0;0;2;2;17;A01;
56439;0;34;0;1;2;9;1;A01;
56439;0;7;0;1;2;1;9;B01;
56440;0;7;0;0;2;6;16;A01;
56440;0;2;0;0;2;2;7;B01;
56441;0;10;0;0;2;2;1;B01;
56441;0;33;0;0;2;1;1;C01;
56441;0;7;0;0;2;6;15;A01;
56442;0;7;0;0;2;2;1;A01;
56442;0;34;0;0;2;1;9;B01;
56443;0;32;0;0;2;0;17;A01;
56443;0;7;0;0;2;0;1;B01;
56444;1;10;0;0;1;0;15;Z01;
56445;0;30;0;0;2;8;13;A01;
56445;0;33;0;0;2;7;17;B01;
56446;0;7;0;0;1;8;1;A01;
56447;0;7;0;0;1;5;20;A01;
56448;0;34;0;0;1;1;1;A01;
56449;0;34;0;7;0;3;1;A01;
56450;0;7;0;0;1;2;15;A01;
56451;0;7;0;0;2;8;15;A01;
56451;0;32;0;0;1;1;17;B01;
56452;0;34;0;0;2;5;1;B01;
56452;0;7;0;0;2;3;18;A01;
56453;0;7;0;0;1;1;1;A01;
56454;0;31;0;0;2;7;17;B01;
56454;0;7;0;0;2;8;15;A01;
56455;0;33;0;0;2;1;2;A01;
56455;0;7;0;0;2;6;23;B01;
56456;0;7;0;0;2;4;23;B01;
56456;0;10;0;0;2;2;2;A01;
56457;0;7;0;0;2;1;15;A01;
56457;0;1;0;0;2;8;1;B01;
56458;0;7;0;0;2;4;23;B01;
56458;0;10;0;0;2;1;2;A01;
56458;0;7;0;0;2;4;23;D01;
56458;0;7;0;0;2;4;23;C01;
56459;0;30;0;0;1;1;7;A01;
56459;0;7;0;0;2;1;15;B01;
56460;0;2;0;0;2;3;18;A01;
56460;0;7;0;0;2;2;16;B01;
56461;0;30;0;1;0;7;13;A01;
56462;0;30;0;0;2;3;18;A01;
56462;0;2;0;0;2;2;16;B01;
56463;0;33;0;15;2;8;18;A01;
56463;0;37;1;0;2;5;1;B01;
56464;0;7;0;0;2;5;23;A01;
56464;1;7;0;0;2;3;13;Z01;
56465;0;7;0;0;1;1;1;A01;
56466;1;7;0;0;2;0;22;Z01;
56466;0;1;0;0;2;1;1;A01;
56467;0;31;0;0;0;0;1;A01;
56468;0;10;0;0;1;7;1;A01;
56469;2;7;0;0;2;1;5;Z01;
56469;0;1;0;0;2;8;15;A01;
56470;0;1;0;0;1;7;1;A01;
56471;0;33;0;0;2;1;2;A01;
56471;0;7;0;0;2;4;23;B01;
56472;0;7;0;0;2;5;1;C01;
56472;0;30;0;0;2;2;18;B01;
56472;0;7;0;0;2;3;22;A01;
56473;0;30;0;0;2;1;18;B01;
56473;0;10;0;0;2;5;16;A01;
56474;0;10;0;0;1;5;4;A01;
56475;0;7;0;0;1;1;1;A01;
56476;0;7;0;0;1;7;1;A01;
56477;0;2;0;0;2;6;2;A01;
56477;0;7;0;0;2;6;15;B01;
56478;0;7;0;0;2;8;22;A01;
56478;0;1;0;0;2;1;1;B01;
56479;0;2;0;0;1;1;1;A01;
56480;0;7;0;0;1;4;4;A01;
56481;0;10;0;0;2;4;4;A01;
56481;0;30;0;1;2;1;1;B01;
56482;0;30;0;0;2;1;1;B01;
56482;0;7;0;0;2;2;15;A01;
56483;0;32;0;14;0;3;1;A01;
56484;0;33;0;0;2;1;1;B01;
56484;0;7;0;0;2;2;15;A01;
56485;0;7;0;0;2;7;16;B01;
56485;0;31;0;0;2;1;18;A01;
56486;0;7;0;0;2;3;22;B01;
56486;0;30;0;1;2;2;1;A01;
56487;0;7;0;0;1;3;15;A01;
56488;1;30;0;0;1;8;1;Z01;
56489;0;7;0;0;2;2;16;A01;
56489;0;1;0;0;2;9;7;B01;
56490;0;30;0;0;2;6;1;A01;
56490;1;30;0;0;2;1;15;Z01;
56491;0;2;0;0;2;1;2;A01;
56491;0;30;0;0;2;4;2;B01;
56492;0;10;0;0;2;2;9;A01;
56492;0;1;0;0;2;1;1;B01;
56493;0;31;0;0;2;3;1;B01;
56493;0;31;0;0;2;1;1;A01;
56494;0;7;0;0;1;4;4;A01;
56495;0;7;0;0;2;0;1;A01;
56495;0;31;0;0;2;0;1;B01;
56496;1;30;0;0;1;1;15;Z01;
56497;0;7;0;14;1;1;7;A01;
56498;0;7;0;0;2;1;17;A01;
56498;0;31;0;0;2;1;18;B01;
56499;0;7;0;0;2;2;10;A01;
56499;0;34;0;0;2;1;1;B01;
56500;0;7;0;0;2;3;10;A01;
56500;0;32;0;0;2;2;17;B01;
56501;0;7;0;0;2;8;1;A01;
56501;1;7;0;0;2;0;1;Z01;
56502;0;2;0;0;2;2;1;B01;
56502;0;7;0;0;2;3;1;A01;
56503;0;34;0;0;2;8;1;B01;
56503;0;10;0;0;2;7;9;A01;
56504;0;1;0;0;2;7;7;B01;
56504;0;7;0;0;2;2;17;A01;
56505;0;7;0;0;2;1;15;A01;
56505;0;32;0;1;2;8;1;B01;
56506;0;31;0;0;2;4;23;B01;
56506;0;7;0;0;2;1;2;A01;
56507;0;7;0;0;2;8;22;A01;
56507;0;1;0;0;2;1;1;B01;
56508;0;30;0;1;2;3;17;A01;
56508;1;7;0;0;2;0;15;Z01;
56509;0;30;0;0;2;2;5;B01;
56509;0;7;0;0;2;3;15;A01;
56510;0;31;0;0;1;7;17;A01;
56511;0;30;0;0;1;1;1;A01;
56512;0;1;0;0;2;1;1;B01;
56512;0;7;0;0;2;3;22;A01;
56513;0;7;0;14;0;7;14;A01;
56514;0;7;0;0;1;4;4;A01;
56515;0;10;0;0;2;3;22;A01;
56515;0;1;0;1;2;1;1;B01;
56516;0;7;0;1;2;4;23;B01;
56516;0;30;0;0;2;1;1;A01;
56517;0;1;0;1;2;1;1;A01;
56517;0;7;0;1;2;3;22;B01;
56518;0;30;0;0;0;1;1;A01;
56519;0;31;0;0;1;3;7;A01;
56520;0;30;0;0;2;3;1;A01;
56520;0;7;0;0;2;2;12;B01;
56521;0;32;0;0;2;1;17;B01;
56521;0;7;0;0;2;8;15;A01;
56522;0;7;0;0;2;1;1;A01;
56522;0;1;0;0;2;8;1;B01;
56523;0;7;0;0;1;1;1;A01;
56524;0;7;0;11;0;1;1;A01;
56525;0;10;0;0;2;3;1;A01;
56525;0;2;0;2;2;5;1;B01;
56526;0;2;0;0;0;0;1;A01;
56527;0;7;0;0;1;5;20;A01;
56528;0;7;0;12;0;2;14;A01;
56529;0;7;0;0;2;1;15;B01;
56529;0;7;0;0;2;3;1;A01;
56530;0;34;0;0;2;3;2;A01;
56530;0;1;0;0;2;6;15;B01;
56531;0;1;0;0;2;7;1;A01;
56531;0;10;0;0;2;1;15;B01;
56532;0;7;0;0;1;4;4;A01;
56533;0;31;0;0;1;2;1;A01;
56534;0;7;0;0;1;5;1;A01;
56535;0;2;0;0;1;1;1;A01;
56536;0;2;0;0;2;8;1;B01;
56536;0;7;0;0;2;7;12;A01;
56537;0;7;0;0;1;2;1;A01;
56538;0;32;0;0;0;0;21;A01;
56539;0;1;0;0;2;1;1;B01;
56539;0;7;0;0;2;8;22;A01;
56540;0;10;0;0;2;4;4;A01;
56540;0;30;0;0;2;1;23;B01;
56541;0;7;0;11;0;1;1;A01;
56542;0;31;0;0;1;1;1;A01;
56543;0;7;0;0;2;3;15;A01;
56543;0;34;0;0;2;8;7;B01;
56544;1;7;0;0;1;0;4;Z01;
56545;0;10;0;0;2;3;1;B01;
56545;0;7;0;11;2;7;1;A01;
56546;0;7;0;0;2;4;1;A01;
56546;0;33;0;0;2;1;9;B01;
56547;0;7;0;0;1;3;1;A01;
56548;0;7;0;0;1;5;4;A01;
56549;0;31;0;0;2;1;2;B01;
56549;0;7;0;0;2;8;15;A01;
56550;0;2;0;14;2;1;1;A01;
56550;0;7;0;0;2;4;23;B01;
56551;0;10;0;0;1;7;16;A01;
56552;0;7;0;14;0;1;13;A01;
56553;0;7;0;0;1;2;1;A01;
56554;0;31;0;0;2;0;1;A01;
56554;1;7;0;0;2;0;9;Z01;
56555;0;33;0;0;2;1;2;A01;
56555;0;33;0;0;2;4;2;B01;
56556;0;7;0;0;1;3;1;A01;
56557;0;7;0;0;2;3;13;A01;
56557;0;7;0;0;2;3;1;B01;
56558;0;7;0;0;2;8;1;B01;
56558;0;2;0;14;2;8;17;A01;
56559;0;7;0;0;2;4;23;C01;
56559;0;7;0;0;2;4;23;B01;
56559;0;31;0;0;2;5;23;D01;
56559;0;7;0;0;2;1;2;A01;
56560;0;31;0;0;2;7;1;B01;
56560;0;7;0;0;2;3;10;A01;
56561;0;10;0;0;1;8;15;A01;
56562;0;7;0;0;2;3;15;A01;
56562;0;2;0;0;2;3;1;B01;
56563;0;1;0;0;0;0;1;A01;
56564;0;1;0;0;2;3;18;B01;
56564;0;7;0;0;2;2;16;A01;
56565;0;37;0;0;1;2;1;A01;
56566;0;7;0;0;2;4;2;A01;
56566;0;7;0;0;2;1;23;B01;
56567;0;7;0;0;1;3;1;A01;
56568;0;32;0;0;2;7;5;B01;
56568;0;7;0;0;2;0;10;A01;
56569;0;7;0;0;2;7;20;A01;
56569;0;2;0;0;2;3;18;B01;
56570;0;7;0;0;2;4;1;B01;
56570;0;7;0;0;2;1;1;A01;
56571;0;31;0;0;2;3;1;B01;
56571;0;14;0;0;2;4;15;A01;
56572;0;34;0;0;2;6;15;B01;
56572;0;7;0;0;2;2;1;A01;
56573;1;34;0;0;1;0;1;Z01;
56574;0;7;0;11;0;1;13;A01;
56575;0;7;0;0;2;1;2;A01;
56575;0;7;0;0;2;4;2;C01;
56575;0;7;0;0;2;2;2;B01;
56576;0;32;0;0;0;0;1;A01;
56577;0;7;0;0;2;4;23;C01;
56577;0;7;0;0;2;4;23;B01;
56577;0;10;0;1;2;1;2;A01;
56578;0;7;0;11;0;1;1;A01;
56579;0;33;0;0;2;3;1;B01;
56579;0;10;0;0;2;2;9;A01;
56580;0;14;0;0;2;7;16;A01;
56580;0;31;0;0;2;3;16;B01;
56581;0;10;0;0;1;4;4;A01;
56582;0;10;0;0;1;2;1;A01;
56583;0;33;0;0;1;1;1;A01;
56584;1;2;0;0;1;0;0;Z01;
56585;0;2;0;0;0;7;21;A01;
56586;0;34;0;0;2;1;1;B01;
56586;0;7;0;0;2;3;10;A01;
56587;1;7;0;0;1;1;1;Z01;
56588;0;32;0;0;1;3;1;A01;
56589;0;31;0;0;0;0;1;A01;
56590;0;30;0;0;2;1;1;A01;
